indicator,county_code,county_name,year,window,month,age_group,sex,value,count,suppressed
psych_substance_use_per_100k,03,Uppsala,2010,,,55-64,K,337.7,71,False
psych_substance_use_per_100k,03,Uppsala,2011,,,55-64,K,355.2,74,False
psych_substance_use_per_100k,03,Uppsala,2012,,,55-64,K,354.8,73,False
psych_substance_use_per_100k,03,Uppsala,2013,,,55-64,K,394.2,80,False
psych_substance_use_per_100k,03,Uppsala,2014,,,55-64,K,403.3,81,False
psych_substance_use_per_100k,03,Uppsala,2015,,,55-64,K,418.8,84,False
psych_substance_use_per_100k,03,Uppsala,2016,,,55-64,K,489.6,99,False
psych_substance_use_per_100k,03,Uppsala,2017,,,55-64,K,419.5,85,False
psych_substance_use_per_100k,03,Uppsala,2018,,,55-64,K,420.1,86,False
psych_substance_use_per_100k,03,Uppsala,2019,,,55-64,K,391.8,82,False
psych_substance_use_per_100k,03,Uppsala,2020,,,55-64,K,357.5,76,False
psych_substance_use_per_100k,03,Uppsala,2021,,,55-64,K,333.3,72,False
psych_substance_use_per_100k,03,Uppsala,2022,,,55-64,K,313.6,69,False
psych_substance_use_per_100k,03,Uppsala,2023,,,55-64,K,363.5,81,False
psych_substance_use_per_100k,03,Uppsala,2024,,,55-64,K,305.9,69,False
psych_substance_use_per_100k,03,Uppsala,2025,,,55-64,K,294.1,67,False
psych_substance_use_per_100k,03,Uppsala,2008,,,55-64,T,610.4,261,False
psych_substance_use_per_100k,03,Uppsala,2009,,,55-64,T,539.3,228,False
psych_substance_use_per_100k,03,Uppsala,2010,,,55-64,T,549.3,229,False
psych_substance_use_per_100k,03,Uppsala,2011,,,55-64,T,595.2,246,False
psych_substance_use_per_100k,03,Uppsala,2012,,,55-64,T,588.7,240,False
psych_substance_use_per_100k,03,Uppsala,2013,,,55-64,T,649.8,261,False
psych_substance_use_per_100k,03,Uppsala,2014,,,55-64,T,671.1,267,False
psych_substance_use_per_100k,03,Uppsala,2015,,,55-64,T,665.4,264,False
psych_substance_use_per_100k,03,Uppsala,2016,,,55-64,T,741.6,296,False
psych_substance_use_per_100k,03,Uppsala,2017,,,55-64,T,646.8,260,False
psych_substance_use_per_100k,03,Uppsala,2018,,,55-64,T,662.1,270,False
psych_substance_use_per_100k,03,Uppsala,2019,,,55-64,T,585.5,244,False
psych_substance_use_per_100k,03,Uppsala,2020,,,55-64,T,580.2,246,False
psych_substance_use_per_100k,03,Uppsala,2021,,,55-64,T,580.1,250,False
psych_substance_use_per_100k,03,Uppsala,2022,,,55-64,T,570.5,250,False
psych_substance_use_per_100k,03,Uppsala,2023,,,55-64,T,542.2,241,False
psych_substance_use_per_100k,03,Uppsala,2024,,,55-64,T,546.6,246,False
psych_substance_use_per_100k,03,Uppsala,2025,,,55-64,T,510.2,232,False
psych_substance_use_per_100k,04,Södermanland,2008,,,55-64,M,655.9,126,False
psych_substance_use_per_100k,04,Södermanland,2009,,,55-64,M,744.9,139,False
psych_substance_use_per_100k,04,Södermanland,2010,,,55-64,M,726.6,133,False
psych_substance_use_per_100k,04,Södermanland,2011,,,55-64,M,878.3,158,False
psych_substance_use_per_100k,04,Södermanland,2012,,,55-64,M,848.1,150,False
psych_substance_use_per_100k,04,Södermanland,2013,,,55-64,M,945.6,165,False
psych_substance_use_per_100k,04,Södermanland,2014,,,55-64,M,761.2,131,False
psych_substance_use_per_100k,04,Södermanland,2015,,,55-64,M,753.5,129,False
psych_substance_use_per_100k,04,Södermanland,2016,,,55-64,M,740.5,127,False
psych_substance_use_per_100k,04,Södermanland,2017,,,55-64,M,762.8,132,False
psych_substance_use_per_100k,04,Södermanland,2018,,,55-64,M,837.2,146,False
psych_substance_use_per_100k,04,Södermanland,2019,,,55-64,M,773.8,138,False
psych_substance_use_per_100k,04,Södermanland,2020,,,55-64,M,676.4,123,False
psych_substance_use_per_100k,04,Södermanland,2021,,,55-64,M,658.4,122,False
psych_substance_use_per_100k,04,Södermanland,2022,,,55-64,M,627.4,119,False
psych_substance_use_per_100k,04,Södermanland,2023,,,55-64,M,697.9,134,False
psych_substance_use_per_100k,04,Södermanland,2024,,,55-64,M,616.6,118,False
psych_substance_use_per_100k,04,Södermanland,2025,,,55-64,M,603.3,116,False
psych_substance_use_per_100k,04,Södermanland,2008,,,55-64,K,280.7,54,False
psych_substance_use_per_100k,04,Södermanland,2009,,,55-64,K,239.5,45,False
psych_substance_use_per_100k,04,Södermanland,2010,,,55-64,K,292.3,54,False
psych_substance_use_per_100k,04,Södermanland,2011,,,55-64,K,275.9,50,False
psych_substance_use_per_100k,04,Södermanland,2012,,,55-64,K,377.3,67,False
psych_substance_use_per_100k,04,Södermanland,2013,,,55-64,K,467.7,82,False
psych_substance_use_per_100k,04,Södermanland,2014,,,55-64,K,322.7,56,False
psych_substance_use_per_100k,04,Södermanland,2015,,,55-64,K,353.4,61,False
psych_substance_use_per_100k,04,Södermanland,2016,,,55-64,K,344.7,59,False
psych_substance_use_per_100k,04,Södermanland,2017,,,55-64,K,332.6,57,False
psych_substance_use_per_100k,04,Södermanland,2018,,,55-64,K,365.6,63,False
psych_substance_use_per_100k,04,Södermanland,2019,,,55-64,K,357.0,63,False
psych_substance_use_per_100k,04,Södermanland,2020,,,55-64,K,312.4,56,False
psych_substance_use_per_100k,04,Södermanland,2021,,,55-64,K,256.8,47,False
psych_substance_use_per_100k,04,Södermanland,2022,,,55-64,K,296.1,55,False
psych_substance_use_per_100k,04,Södermanland,2023,,,55-64,K,272.3,51,False
psych_substance_use_per_100k,04,Södermanland,2024,,,55-64,K,259.4,49,False
psych_substance_use_per_100k,04,Södermanland,2025,,,55-64,K,216.0,41,False
psych_substance_use_per_100k,04,Södermanland,2008,,,55-64,T,468.1,180,False
psych_substance_use_per_100k,04,Södermanland,2009,,,55-64,T,491.3,184,False
psych_substance_use_per_100k,04,Södermanland,2010,,,55-64,T,508.5,187,False
psych_substance_use_per_100k,04,Södermanland,2011,,,55-64,T,576.0,208,False
psych_substance_use_per_100k,04,Södermanland,2012,,,55-64,T,612.3,217,False
psych_substance_use_per_100k,04,Södermanland,2013,,,55-64,T,706.1,247,False
psych_substance_use_per_100k,04,Södermanland,2014,,,55-64,T,541.2,187,False
psych_substance_use_per_100k,04,Södermanland,2015,,,55-64,T,552.7,190,False
psych_substance_use_per_100k,04,Södermanland,2016,,,55-64,T,542.8,186,False
psych_substance_use_per_100k,04,Södermanland,2017,,,55-64,T,548.8,189,False
psych_substance_use_per_100k,04,Södermanland,2018,,,55-64,T,602.8,209,False
psych_substance_use_per_100k,04,Södermanland,2019,,,55-64,T,566.5,201,False
psych_substance_use_per_100k,04,Södermanland,2020,,,55-64,T,495.7,179,False
psych_substance_use_per_100k,04,Södermanland,2021,,,55-64,T,458.9,169,False
psych_substance_use_per_100k,04,Södermanland,2022,,,55-64,T,463.5,174,False
psych_substance_use_per_100k,04,Södermanland,2023,,,55-64,T,487.7,185,False
psych_substance_use_per_100k,04,Södermanland,2024,,,55-64,T,439.2,167,False
psych_substance_use_per_100k,04,Södermanland,2025,,,55-64,T,410.9,157,False
psych_substance_use_per_100k,05,Östergötland,2008,,,55-64,M,768.6,214,False
psych_substance_use_per_100k,05,Östergötland,2009,,,55-64,M,698.1,191,False
psych_substance_use_per_100k,05,Östergötland,2010,,,55-64,M,714.7,193,False
psych_substance_use_per_100k,05,Östergötland,2011,,,55-64,M,703.8,187,False
psych_substance_use_per_100k,05,Östergötland,2012,,,55-64,M,749.9,197,False
psych_substance_use_per_100k,05,Östergötland,2013,,,55-64,M,751.9,196,False
psych_substance_use_per_100k,05,Östergötland,2014,,,55-64,M,819.1,212,False
psych_substance_use_per_100k,05,Östergötland,2015,,,55-64,M,740.4,191,False
psych_substance_use_per_100k,05,Östergötland,2016,,,55-64,M,768.4,199,False
psych_substance_use_per_100k,05,Östergötland,2017,,,55-64,M,879.2,228,False
psych_substance_use_per_100k,05,Östergötland,2018,,,55-64,M,880.1,231,False
psych_substance_use_per_100k,05,Östergötland,2019,,,55-64,M,846.2,227,False
psych_substance_use_per_100k,05,Östergötland,2020,,,55-64,M,861.9,236,False
psych_substance_use_per_100k,05,Östergötland,2021,,,55-64,M,793.5,221,False
psych_substance_use_per_100k,05,Östergötland,2022,,,55-64,M,874.4,248,False
psych_substance_use_per_100k,05,Östergötland,2023,,,55-64,M,887.9,253,False
psych_substance_use_per_100k,05,Östergötland,2024,,,55-64,M,866.3,249,False
psych_substance_use_per_100k,05,Östergötland,2025,,,55-64,M,761.9,221,False
psych_substance_use_per_100k,05,Östergötland,2008,,,55-64,K,230.5,64,False
psych_substance_use_per_100k,05,Östergötland,2009,,,55-64,K,211.5,58,False
psych_substance_use_per_100k,05,Östergötland,2010,,,55-64,K,247.7,67,False
psych_substance_use_per_100k,05,Östergötland,2011,,,55-64,K,222.3,59,False
psych_substance_use_per_100k,05,Östergötland,2012,,,55-64,K,273.6,72,False
psych_substance_use_per_100k,05,Östergötland,2013,,,55-64,K,249.7,65,False
psych_substance_use_per_100k,05,Östergötland,2014,,,55-64,K,195.0,50,False
psych_substance_use_per_100k,05,Östergötland,2015,,,55-64,K,341.8,87,False
psych_substance_use_per_100k,05,Östergötland,2016,,,55-64,K,338.9,86,False
psych_substance_use_per_100k,05,Östergötland,2017,,,55-64,K,375.8,96,False
psych_substance_use_per_100k,05,Östergötland,2018,,,55-64,K,336.3,86,False
psych_substance_use_per_100k,05,Östergötland,2019,,,55-64,K,261.5,68,False
psych_substance_use_per_100k,05,Östergötland,2020,,,55-64,K,369.9,98,False
psych_substance_use_per_100k,05,Östergötland,2021,,,55-64,K,376.9,102,False
psych_substance_use_per_100k,05,Östergötland,2022,,,55-64,K,360.7,99,False
psych_substance_use_per_100k,05,Östergötland,2023,,,55-64,K,383.1,106,False
psych_substance_use_per_100k,05,Östergötland,2024,,,55-64,K,408.5,114,False
psych_substance_use_per_100k,05,Östergötland,2025,,,55-64,K,309.6,87,False
psych_substance_use_per_100k,05,Östergötland,2008,,,55-64,T,499.9,278,False
psych_substance_use_per_100k,05,Östergötland,2009,,,55-64,T,454.5,249,False
psych_substance_use_per_100k,05,Östergötland,2010,,,55-64,T,481.0,260,False
psych_substance_use_per_100k,05,Östergötland,2011,,,55-64,T,463.2,246,False
psych_substance_use_per_100k,05,Östergötland,2012,,,55-64,T,511.5,269,False
psych_substance_use_per_100k,05,Östergötland,2013,,,55-64,T,501.0,261,False
psych_substance_use_per_100k,05,Östergötland,2014,,,55-64,T,508.5,262,False
psych_substance_use_per_100k,05,Östergötland,2015,,,55-64,T,542.4,278,False
psych_substance_use_per_100k,05,Östergötland,2016,,,55-64,T,555.9,285,False
psych_substance_use_per_100k,05,Östergötland,2017,,,55-64,T,629.3,324,False
psych_substance_use_per_100k,05,Östergötland,2018,,,55-64,T,611.8,317,False
psych_substance_use_per_100k,05,Östergötland,2019,,,55-64,T,558.4,295,False
psych_substance_use_per_100k,05,Östergötland,2020,,,55-64,T,619.9,334,False
psych_substance_use_per_100k,05,Östergötland,2021,,,55-64,T,588.1,323,False
psych_substance_use_per_100k,05,Östergötland,2022,,,55-64,T,621.8,347,False
psych_substance_use_per_100k,05,Östergötland,2023,,,55-64,T,639.1,359,False
psych_substance_use_per_100k,05,Östergötland,2024,,,55-64,T,640.8,363,False
psych_substance_use_per_100k,05,Östergötland,2025,,,55-64,T,539.3,308,False
psych_substance_use_per_100k,06,Jönköping,2008,,,55-64,M,764.4,167,False
psych_substance_use_per_100k,06,Jönköping,2009,,,55-64,M,757.2,164,False
psych_substance_use_per_100k,06,Jönköping,2010,,,55-64,M,781.9,167,False
psych_substance_use_per_100k,06,Jönköping,2011,,,55-64,M,882.6,186,False
psych_substance_use_per_100k,06,Jönköping,2012,,,55-64,M,834.0,174,False
psych_substance_use_per_100k,06,Jönköping,2013,,,55-64,M,958.2,199,False
psych_substance_use_per_100k,06,Jönköping,2014,,,55-64,M,801.4,165,False
psych_substance_use_per_100k,06,Jönköping,2015,,,55-64,M,829.6,171,False
psych_substance_use_per_100k,06,Jönköping,2016,,,55-64,M,776.4,160,False
psych_substance_use_per_100k,06,Jönköping,2017,,,55-64,M,748.4,155,False
psych_substance_use_per_100k,06,Jönköping,2018,,,55-64,M,779.7,164,False
psych_substance_use_per_100k,06,Jönköping,2019,,,55-64,M,643.2,137,False
psych_substance_use_per_100k,06,Jönköping,2020,,,55-64,M,660.5,143,False
psych_substance_use_per_100k,06,Jönköping,2021,,,55-64,M,641.9,141,False
psych_substance_use_per_100k,06,Jönköping,2022,,,55-64,M,647.3,145,False
psych_substance_use_per_100k,06,Jönköping,2023,,,55-64,M,692.5,157,False
psych_substance_use_per_100k,06,Jönköping,2024,,,55-64,M,637.7,146,False
psych_substance_use_per_100k,06,Jönköping,2025,,,55-64,M,644.3,149,False
psych_substance_use_per_100k,06,Jönköping,2008,,,55-64,K,321.2,69,False
psych_substance_use_per_100k,06,Jönköping,2009,,,55-64,K,244.6,52,False
psych_substance_use_per_100k,06,Jönköping,2010,,,55-64,K,284.7,60,False
psych_substance_use_per_100k,06,Jönköping,2011,,,55-64,K,254.6,53,False
psych_substance_use_per_100k,06,Jönköping,2012,,,55-64,K,253.7,52,False
psych_substance_use_per_100k,06,Jönköping,2013,,,55-64,K,307.9,62,False
psych_substance_use_per_100k,06,Jönköping,2014,,,55-64,K,279.9,56,False
psych_substance_use_per_100k,06,Jönköping,2015,,,55-64,K,326.2,65,False
psych_substance_use_per_100k,06,Jönköping,2016,,,55-64,K,335.7,67,False
psych_substance_use_per_100k,06,Jönköping,2017,,,55-64,K,279.9,56,False
psych_substance_use_per_100k,06,Jönköping,2018,,,55-64,K,218.9,44,False
psych_substance_use_per_100k,06,Jönköping,2019,,,55-64,K,305.3,62,False
psych_substance_use_per_100k,06,Jönköping,2020,,,55-64,K,232.0,48,False
psych_substance_use_per_100k,06,Jönköping,2021,,,55-64,K,257.5,54,False
psych_substance_use_per_100k,06,Jönköping,2022,,,55-64,K,248.9,53,False
psych_substance_use_per_100k,06,Jönköping,2023,,,55-64,K,286.0,62,False
psych_substance_use_per_100k,06,Jönköping,2024,,,55-64,K,224.3,49,False
psych_substance_use_per_100k,06,Jönköping,2025,,,55-64,K,267.1,59,False
psych_substance_use_per_100k,06,Jönköping,2008,,,55-64,T,544.6,236,False
psych_substance_use_per_100k,06,Jönköping,2009,,,55-64,T,503.3,216,False
psych_substance_use_per_100k,06,Jönköping,2010,,,55-64,T,534.9,227,False
psych_substance_use_per_100k,06,Jönköping,2011,,,55-64,T,570.5,239,False
psych_substance_use_per_100k,06,Jönköping,2012,,,55-64,T,546.4,226,False
psych_substance_use_per_100k,06,Jönköping,2013,,,55-64,T,638.1,261,False
psych_substance_use_per_100k,06,Jönköping,2014,,,55-64,T,544.4,221,False
psych_substance_use_per_100k,06,Jönköping,2015,,,55-64,T,582.1,236,False
psych_substance_use_per_100k,06,Jönköping,2016,,,55-64,T,559.5,227,False
psych_substance_use_per_100k,06,Jönköping,2017,,,55-64,T,518.2,211,False
psych_substance_use_per_100k,06,Jönköping,2018,,,55-64,T,505.7,208,False
psych_substance_use_per_100k,06,Jönköping,2019,,,55-64,T,478.2,199,False
psych_substance_use_per_100k,06,Jönköping,2020,,,55-64,T,451.2,191,False
psych_substance_use_per_100k,06,Jönköping,2021,,,55-64,T,454.2,195,False
psych_substance_use_per_100k,06,Jönköping,2022,,,55-64,T,453.1,198,False
psych_substance_use_per_100k,06,Jönköping,2023,,,55-64,T,493.8,219,False
psych_substance_use_per_100k,06,Jönköping,2024,,,55-64,T,435.8,195,False
psych_substance_use_per_100k,06,Jönköping,2025,,,55-64,T,460.0,208,False
psych_substance_use_per_100k,07,Kronoberg,2008,,,55-64,M,519.2,65,False
psych_substance_use_per_100k,07,Kronoberg,2009,,,55-64,M,468.8,58,False
psych_substance_use_per_100k,07,Kronoberg,2010,,,55-64,M,614.1,75,False
psych_substance_use_per_100k,07,Kronoberg,2011,,,55-64,M,598.8,72,False
psych_substance_use_per_100k,07,Kronoberg,2012,,,55-64,M,611.6,72,False
psych_substance_use_per_100k,07,Kronoberg,2013,,,55-64,M,612.1,71,False
psych_substance_use_per_100k,07,Kronoberg,2014,,,55-64,M,454.1,52,False
psych_substance_use_per_100k,07,Kronoberg,2015,,,55-64,M,486.8,55,False
psych_substance_use_per_100k,07,Kronoberg,2016,,,55-64,M,564.0,63,False
psych_substance_use_per_100k,07,Kronoberg,2017,,,55-64,M,464.0,52,False
psych_substance_use_per_100k,07,Kronoberg,2018,,,55-64,M,516.4,58,False
psych_substance_use_per_100k,07,Kronoberg,2019,,,55-64,M,571.0,65,False
psych_substance_use_per_100k,07,Kronoberg,2020,,,55-64,M,570.0,66,False
psych_substance_use_per_100k,07,Kronoberg,2021,,,55-64,M,629.0,74,False
psych_substance_use_per_100k,07,Kronoberg,2022,,,55-64,M,626.5,76,False
psych_substance_use_per_100k,07,Kronoberg,2023,,,55-64,M,607.3,75,False
psych_substance_use_per_100k,07,Kronoberg,2024,,,55-64,M,492.7,61,False
psych_substance_use_per_100k,07,Kronoberg,2025,,,55-64,M,464.8,58,False
psych_substance_use_per_100k,07,Kronoberg,2008,,,55-64,K,183.4,22,False
psych_substance_use_per_100k,07,Kronoberg,2009,,,55-64,K,184.5,22,False
psych_substance_use_per_100k,07,Kronoberg,2010,,,55-64,K,152.3,18,False
psych_substance_use_per_100k,07,Kronoberg,2011,,,55-64,K,204.8,24,False
psych_substance_use_per_100k,07,Kronoberg,2012,,,55-64,K,207.2,24,False
psych_substance_use_per_100k,07,Kronoberg,2013,,,55-64,K,202.6,23,False
psych_substance_use_per_100k,07,Kronoberg,2014,,,55-64,K,187.6,21,False
psych_substance_use_per_100k,07,Kronoberg,2015,,,55-64,K,216.8,24,False
psych_substance_use_per_100k,07,Kronoberg,2016,,,55-64,K,164.3,18,False
psych_substance_use_per_100k,07,Kronoberg,2017,,,55-64,K,174.3,19,False
psych_substance_use_per_100k,07,Kronoberg,2018,,,55-64,K,165.0,18,False
psych_substance_use_per_100k,07,Kronoberg,2019,,,55-64,K,217.6,24,False
psych_substance_use_per_100k,07,Kronoberg,2020,,,55-64,K,215.5,24,False
psych_substance_use_per_100k,07,Kronoberg,2021,,,55-64,K,240.5,27,False
psych_substance_use_per_100k,07,Kronoberg,2022,,,55-64,K,270.9,31,False
psych_substance_use_per_100k,07,Kronoberg,2023,,,55-64,K,267.3,31,False
psych_substance_use_per_100k,07,Kronoberg,2024,,,55-64,K,203.5,24,False
psych_substance_use_per_100k,07,Kronoberg,2025,,,55-64,K,168.2,20,False
psych_substance_use_per_100k,07,Kronoberg,2008,,,55-64,T,354.8,87,False
psych_substance_use_per_100k,07,Kronoberg,2009,,,55-64,T,329.3,80,False
psych_substance_use_per_100k,07,Kronoberg,2010,,,55-64,T,386.9,93,False
psych_substance_use_per_100k,07,Kronoberg,2011,,,55-64,T,404.4,96,False
psych_substance_use_per_100k,07,Kronoberg,2012,,,55-64,T,411.1,96,False
psych_substance_use_per_100k,07,Kronoberg,2013,,,55-64,T,409.5,94,False
psych_substance_use_per_100k,07,Kronoberg,2014,,,55-64,T,322.4,73,False
psych_substance_use_per_100k,07,Kronoberg,2015,,,55-64,T,353.1,79,False
psych_substance_use_per_100k,07,Kronoberg,2016,,,55-64,T,366.1,81,False
psych_substance_use_per_100k,07,Kronoberg,2017,,,55-64,T,321.2,71,False
psych_substance_use_per_100k,07,Kronoberg,2018,,,55-64,T,343.2,76,False
psych_substance_use_per_100k,07,Kronoberg,2019,,,55-64,T,397.2,89,False
psych_substance_use_per_100k,07,Kronoberg,2020,,,55-64,T,396.2,90,False
psych_substance_use_per_100k,07,Kronoberg,2021,,,55-64,T,439.3,101,False
psych_substance_use_per_100k,07,Kronoberg,2022,,,55-64,T,453.9,107,False
psych_substance_use_per_100k,07,Kronoberg,2023,,,55-64,T,442.6,106,False
psych_substance_use_per_100k,07,Kronoberg,2024,,,55-64,T,351.6,85,False
psych_substance_use_per_100k,07,Kronoberg,2025,,,55-64,T,320.2,78,False
psych_substance_use_per_100k,08,Kalmar,2008,,,55-64,M,719.3,124,False
psych_substance_use_per_100k,08,Kalmar,2009,,,55-64,M,807.7,138,False
psych_substance_use_per_100k,08,Kalmar,2010,,,55-64,M,695.5,117,False
psych_substance_use_per_100k,08,Kalmar,2011,,,55-64,M,844.3,139,False
psych_substance_use_per_100k,08,Kalmar,2012,,,55-64,M,896.4,144,False
psych_substance_use_per_100k,08,Kalmar,2013,,,55-64,M,781.4,123,False
psych_substance_use_per_100k,08,Kalmar,2014,,,55-64,M,739.4,115,False
psych_substance_use_per_100k,08,Kalmar,2015,,,55-64,M,739.5,114,False
psych_substance_use_per_100k,08,Kalmar,2016,,,55-64,M,722.7,111,False
psych_substance_use_per_100k,08,Kalmar,2017,,,55-64,M,827.6,127,False
psych_substance_use_per_100k,08,Kalmar,2018,,,55-64,M,806.9,124,False
psych_substance_use_per_100k,08,Kalmar,2019,,,55-64,M,780.0,121,False
psych_substance_use_per_100k,08,Kalmar,2020,,,55-64,M,728.0,114,False
psych_substance_use_per_100k,08,Kalmar,2021,,,55-64,M,710.6,113,False
