hsaId,name,ownership,isFamiljecentral,address,phone,lat,lon,lanCode,kommunCode,kommungrupp,unitCode,spark_startYear,spark_endYear,spark_weightedDemand,spark_rj,spark_children05,url_1177,coord_source,spark_verify_1177,fetched_at
SE162321000255-O17548,Barnavårdscentralen Löddeköpinge,Region,False,"Bagerivägen 15, Löddeköpinge",046-275 21 50,55.7598628,13.0159977,12,1261,,12_SE162321000255-O17548,,,4658,0.000215,309,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Loddekopinge/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996140,Barnavårdscentralen Markaryd,Region,True,"Kungsgatan 34, MARKARYD",0433-56 41 30,56.4615226,13.5973447,07,0767,,07_SE2321000065-7330028996140,,,1544,0.000648,456,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Markaryd-Familjecentral-Kungsgatan-34-Markaryd/,,live_2026-07-21,2026-08-26
SE162321000255-O17592,Barnavårdscentralen Måsen,Region,False,"Tärnvägen 10B, Lund",046-275 19 29,55.7077673,13.1718527,12,1281,,12_SE162321000255-O17592,,,9776,0.000102,269,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Masen/,,live_2026-07-21,2026-08-26
SE162321000255-O17581,Barnavårdscentralen Nallen,Region,False,"Höjagatan 21, Malmö",040-623 47 22,55.5802455,13.0676391,12,1280,,12_SE162321000255-O17581,,,17061,5.9e-05,432,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Nallen-Malmo/,,live_2026-07-21,2026-08-26
SE2321000115-F48775,"Barnavårdscentralen Neptunuskliniken, Varberg",Region,False,"Neptunuskliniken, Bäckgatan 10, Varberg",0340-48 33 20,57.1049364,12.2492137,13,1383,,13_SE2321000115-F48775,,,3427,0.000292,346,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Neptunuskliniken-Varberg/,,live_2026-07-21,2026-08-26
SE162321000255-O17593,Barnavårdscentralen Norra Fäladen,Region,True,"Fäladstorget 2, Lund",046-275 21 30,55.7235967,13.2045414,12,1281,,12_SE162321000255-O17593,,,9592,0.000104,841,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Norra-Faladen/,,live_2026-07-21,2026-08-26
SE2321000115-F65126,"Barnavårdscentralen Nya Säröledens Familjeläkare, Billdal",Privat,False,"Nya Säröledens Familjeläkare, Kungsporten 5B, Billdal",031-67 22 63,57.5608071,11.9622613,13,1384,,13_SE2321000115-F65126,,,9150,0.000109,902,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Nya-Saroledens-Familjelakare-Billdal/,,live_2026-07-21,2026-08-26
SE2321000115-F63718,"Barnavårdscentralen Nyhem, Halmstad",Region,False,"Vårdcentralen Nyhem, Långgatan 32, Halmstad",035-13 45 04,56.6664952,12.8796298,13,1380,,13_SE2321000115-F63718,,,7279,0.000137,932,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Nyhem-Halmstad/,,live_2026-07-21,2026-08-26
SE162321000255-O37741,Barnavårdscentralen Närlunda,Region,False,"Närlundavägen 16B, Helsingborg",042-406 06 60,56.0347482,12.7185421,12,1283,,12_SE162321000255-O37741,,,8987,0.000111,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Ramlosa-filial-Narlunda-Helsingborg/,,live_2026-07-21,2026-08-26
SE162321000255-O17597,Barnavårdscentralen Nöbbelöv,Region,False,"Nöbbelövs torg 1A, Lund",046-275 22 50,55.7282211,13.1775081,12,1281,,12_SE162321000255-O17597,,,9315,0.000107,675,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Nobbelov/,,live_2026-07-21,2026-08-26
SE162321000255-O17574,Barnavårdscentralen Oliven,Region,True,"Blåkullagatan 11C, Helsingborg",042-406 02 36,56.063013,12.728895,12,1283,,12_SE162321000255-O17574,,,8992,0.000111,867,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Oliven/,,live_2026-07-21,2026-08-26
SE2321000115-F96148,"Barnavårdscentralen Onsala, Onsala",Region,False,"Vårdcentralen Onsala, Mariedalsvägen 6, Onsala",0300-56 92 10,57.4127786,12.0166481,13,1384,,13_SE2321000115-F96148,,,1852,0.00054,748,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Onsala/,,live_2026-07-21,2026-08-26
SE2321000115-F41118,"Barnavårdscentralen Oskarström, Oskarström",Region,False,"Vårdcentralen Oskarström, Parkvägen 4, Oskarström",035-14 62 00,56.8119846,12.9618441,13,1380,,13_SE2321000115-F41118,,,1753,0.00057,69,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Oskarstrom/,,live_2026-07-21,2026-08-26
SE162321000255-O17598,Barnavårdscentralen Oxie,Region,False,"Keramikvägen 3C, Oxie",040-623 49 87,55.5390558,13.0955252,12,1280,,12_SE162321000255-O17598,,,9595,0.000104,1082,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Oxie/,,live_2026-07-21,2026-08-26
SE162321000255-O17599,Barnavårdscentralen Planteringen,Region,True,"Wienergatan 5, Helsingborg",042-406 05 66,56.0276971,12.7100438,12,1283,,12_SE162321000255-O17599,,,8069,0.000124,456,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Planteringen/,,live_2026-07-21,2026-08-26
SE162321000255-O17601,Barnavårdscentralen Ramlösa,Region,False,"Närlundavägen 16B, Helsingborg",042-406 06 00,56.0348524,12.7186098,12,1283,,12_SE162321000255-O17601,,,8250,0.000121,728,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Ramlosa-filial-Narlunda-Helsingborg/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000040-7PFC,"Barnavårdscentralen Rimforsa, Vårdcentralen Kisa",Region,False,"Sandbacken 1, Rimforsa",010-103 59 18,58.1385359,15.6851363,05,0513,,05_SE2321000040-7PFC,,,666,0.0015,411,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Rimforsa-Vardcentralen-Kisa/,,live_2026-07-21,2026-08-26
,"Barnavårdscentralen Ringdansen, Vårdcentralen Cityhälsan Söder",Region,False,,,58.5579347,16.2238497,05,0581,,05_X0292,,,4480,0.000223,403,,,,2026-08-26
SE2321000016-15D2,Barnavårdscentralen Rotebro,Region,False,"Kung Hans väg 12A, Sollentuna",08-123 360 85,59.4753543,17.9131779,01,0163,,01_SE2321000016-15D2,,,6125,0.000163,1520,https://www.1177.se/hitta-vard/kontaktkort/Rotebro-BVC/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000065-7330028996041,Barnavårdscentralen Rottne,Privat,False,"Löpanäsvägen 5, ROTTNE",0470-58 99 60,57.0231344,14.8902326,07,0780,,07_SE2321000065-7330028996041,,,1145,0.000873,358,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Rottne-Vardcentralen-Rottne/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000255-O17602,Barnavårdscentralen Rydebäck,Region,False,"Rydebäcks stationsgata 1, Rydebäck",042-406 05 45,55.9666177,12.7760264,12,1283,,12_SE162321000255-O17602,,,6550,0.000153,803,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Rydeback/,,live_2026-07-21,2026-08-26
SE162321000255-O17643,Barnavårdscentralen Rådstugan,Region,True,"Fridhemsvägen 4, Häljarp",0418-65 14 50,55.8551646,12.9133969,12,1282,,12_SE162321000255-O17643,,,4069,0.000246,389,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Radstugan-filial-Haljarp/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000255-O17604,Barnavårdscentralen Råå,Region,False,"Kielergatan 23, Råå",042-406 00 63,56.0037048,12.7321488,12,1283,,12_SE162321000255-O17604,,,6939,0.000144,317,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Raa/,,live_2026-07-21,2026-08-26
SE2321000016-1663,Barnavårdscentralen S:t Erik,Region,False,"Fleminggatan 24A, STOCKHOLM",08-502 562 85,59.3335036,18.0411449,01,0180,,01_SE2321000016-1663,,,18765,5.3e-05,1071,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-St-Erik-Kungsholmen/,,live_2026-07-21,2026-08-26
,Barnavårdscentralen Sjöcrona,Region,False,,,56.196196,12.5768958,12,1284,,12_X0299,,,2164,0.000462,666,,,,2026-08-26
SE162321000255-O17551,Barnavårdscentralen Skurup,Region,True,"Lillgatan 3, Skurup",0411-89 75 30,55.4755383,13.5087853,12,1264,,12_SE162321000255-O17551,,,1407,0.00071,978,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Skurup/,,live_2026-07-21,2026-08-26
SE2321000115-F39674,"Barnavårdscentralen Slöinge, Slöinge",Region,False,"Vårdcentralen Slöinge, Björkgatan 3B, Slöinge",0346-571 70,56.8554901,12.6853091,13,1382,,13_SE2321000115-F39674,,,2912,0.000343,276,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Sloinge/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000115-F56578,"Barnavårdscentralen Stenblomman, Kungsbacka",Region,False,"Stenblommans Vårdcentral, Teknikgatan 18, Kungsbacka",0300-56 26 26,57.4990055,12.0711706,13,1384,,13_SE2321000115-F56578,,,5080,0.000197,300,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Stenblomman-Kungsbacka/,,live_2026-07-21,2026-08-26
SE2321000131-F000000001311,Barnavårdscentralen Sävedalens Vårdcentral och BVC,Region,False,"Göteborgsvägen 74, 433 63, Sävedalen",031-383 04 64,57.7326764,12.0727032,14,1402,,14_SE2321000131-F000000001311,,,14524,6.9e-05,277,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Savedalens-Vardcentral-och-BVC-Partille/,,live_2026-07-21,2026-08-26
SE162321000255-O17609,Barnavårdscentralen Södertull,Region,False,"Helgeandsgatan 16, Lund",046-275 18 91,55.6979843,13.1915042,12,1281,,12_SE162321000255-O17609,,,11436,8.7e-05,492,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Sodertull/,,live_2026-07-21,2026-08-26
SE162321000255-O17554,Barnavårdscentralen Södra Sandby,Region,False,"Trissogatan 1, Södra Sandby",046-275 23 22,55.7172513,13.3452525,12,1281,,12_SE162321000255-O17554,,,5125,0.000195,643,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Sodra-Sandby/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996010,Barnavårdscentralen Teleborg,Region,True,"Södra Vallviksvägen 1, Växjö",0470-58 67 38,56.8553126,14.8199992,07,0780,,07_SE2321000065-7330028996010,,,3940,0.000254,1119,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Teleborg-Vardcentralen-Teleborg/,,live_2026-07-21,2026-08-26
SE2321000065-7330028996126,Barnavårdscentralen Tingsryd,Region,True,"Storgatan 87, 362 01 Tingsryd",0477-79 48 54,56.5230032,14.9812251,07,0763,,07_SE2321000065-7330028996126,,,604,0.001654,341,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Tingsryd-Barnavardcentralen-Tingsryd/,,live_2026-07-21,2026-08-26
SE162321000255-O17556,Barnavårdscentralen Tollarp,Region,False,"Särlagatan 15, Tollarp",044-309 03 93,55.9341566,13.972779,12,1290,,12_SE162321000255-O17556,,,1035,0.000966,384,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Tollarp/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000115-F91222,"Barnavårdscentralen Tvååker, Tvååker",Region,False,"Vårdcentralen Tvååker, Fogdevägen 1, Tvååker",0340-48 22 15,57.0421117,12.4078415,13,1383,,13_SE2321000115-F91222,,,2152,0.000465,413,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Tvaaker/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000115-F70947,"Barnavårdscentralen Ullared, Ullared",Region,False,"Vårdcentralen Ullared, Falkenbergsvägen 1, Ullared",0346-563 74,57.1351132,12.7194227,13,1382,,13_SE2321000115-F70947,,,250,0.004,286,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Ullared/,,live_2026-07-21,2026-08-26
SE2321000032-5245,Barnavårdscentralen VC Achima Care Fristaden Eskilstuna,Privat,False,Rademachergatan 1,016-585 80 60,59.3703277,16.5175647,04,0484,,04_SE2321000032-5245,,,3517,0.000284,401,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-VC-Achima-Care-Fristaden-Eskilstuna-Eskilstuna/,,live_2026-07-21,2026-08-26
SE2321000115-F62025,"Barnavårdscentralen Vallås, Halmstad",Privat,False,"Vårdcentralen Vallås, Vallås Torg 14, Halmstad, ingång från kortsidan mot parkering",035-13 45 65,56.6772587,12.9088831,13,1380,,13_SE2321000115-F62025,,,6862,0.000146,926,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vallas-Halmstad/,,live_2026-07-21,2026-08-26
SE2321000115-F13437,"Barnavårdscentralen Veddige, Veddige",Region,False,"Vårdcentralen Veddige, Västra Ringvägen 11, Veddige",0340-48 20 50,57.2640159,12.3212189,13,1383,,13_SE2321000115-F13437,,,1408,0.00071,350,https://www.1177.sehttps://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Veddige/,,identity_mismatch_2026-07-21,2026-08-26
SE162321000255-O17558,Barnavårdscentralen Vellinge,Region,True,"Stortorget 6, Vellinge",040-623 94 40,55.4709618,13.0206829,12,1233,,12_SE162321000255-O17558,,,5104,0.000196,1348,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vellinge/,,live_2026-07-21,2026-08-26
SE2321000115-F14923,"Barnavårdscentralen Vessigebro, Vessigebro",Region,False,"Vårdcentralen Vessigebro, Ringvägen 15, Vessigebro",0346-571 00,56.9766374,12.6453398,13,1382,,13_SE2321000115-F14923,,,1319,0.000758,245,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vessigebro/,,live_2026-07-21,2026-08-26
SE162321000255-O17559,Barnavårdscentralen Vinslöv,Region,False,"Vannebergavägen 34, Vinslöv",044-309 04 76,56.0946742,13.9091855,12,1293,,12_SE162321000255-O17559,,,2249,0.000445,497,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vinslov/,,live_2026-07-21,2026-08-26
SE162321000255-O17724,Barnavårdscentralen Vä,Region,False,"Ubbes väg 7, Kristianstad",044-309 04 31,56.001273,14.0948984,12,1290,,12_SE162321000255-O17724,,,2865,0.000349,792,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Va/,,live_2026-07-21,2026-08-26
SE2321000032-3XHY,Barnavårdscentralen Vårdcentralen Achima Care Eskilstuna,Unknown,False,Ekebyvägen 1,016-10 49 12,59.3764196,16.4540947,04,0484,,04_SE2321000032-3XHY,,,3115,0.000321,1058,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Achima-Care-Eskilstuna-Eskilstuna/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000032-4CZJ,"Barnavårdscentralen Vårdcentralen Bagaregatan Nyköping, Region Sörmland",Region,False,Bagaregatan 3 D,0155-24 56 70,58.7484754,17.0062347,04,0480,,04_SE2321000032-4CZJ,,,2576,0.000388,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Bagaregatan-Nykoping-Region-Sormland/,,live_2026-07-21,2026-08-26
SE2321000032-4CZV,Barnavårdscentralen Vårdcentralen Ekensberg Nyköping,Region,False,Hälsovägen 1,0155-24 55 40,58.7606816,17.0341502,04,0480,,04_SE2321000032-4CZV,,,2509,0.000398,1431,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Ekensberg-Nykoping-Nykoping/,,live_2026-07-21,2026-08-26
SE2321000032-4CZT,Barnavårdscentralen Vårdcentralen Fröslunda Eskilstuna,Region,True,"Sturegatan 9, Eskilstuna",016-10 42 36,59.3560224,16.499874,04,0484,,04_SE2321000032-4CZT,2026,2026,3386,0.000295,1659,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Froslunda-Eskilstuna-Eskilstuna/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000032-4D3Q,"Barnavårdscentralen Vårdcentralen Linden Katrineholm, Katrineholm",Region,False,"Kullbergska sjukhuset, Djulögatan 72",0150-722 75,58.9919043,16.220412,04,0483,,04_SE2321000032-4D3Q,,,1414,0.000707,625,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Linden-Katrineholm-Katrineholm/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000032-43PH,Barnavårdscentralen Vårdcentralen Malmköping,Region,False,Siegrothsvägen 14,0157-184 51,59.1348734,16.7344275,04,0482,,04_SE2321000032-43PH,2026,2026,422,0.002365,205,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Malmkoping-Flen/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,Barnavårdscentralen Vårdcentralen Stadsfjärden Nyköping,Unknown,False,,,58.7597581,16.9953724,04,0480,,04_X0326,,,2457,0.000407,980,,,,2026-08-26
SE162321000156-4G8J,Barnavårdscentralen vårdcentralen Eda,Region,False,"Petersborgsvägen 1 A, Charlottenberg",010-832 84 13,59.883004,12.3081698,17,1730,,17_SE162321000156-4G8J,,,376,0.002654,474,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-vardcentralen-Eda/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000156-4B54,Barnavårdscentralen vårdcentralen Forshaga,Region,False,"Järnvägsgatan 27, Forshaga",010-831 89 20,59.5313528,13.480231,17,1763,,17_SE162321000156-4B54,,,1779,0.000562,740,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-vardcentralen-Forshaga/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE162321000255-O17560,Barnavårdscentralen Åhus,Region,False,"Sandvaktaregatan 15, Åhus",044-309 01 45,55.9287254,14.285766,12,1290,,12_SE162321000255-O17560,,,1306,0.000765,757,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Ahus/,,live_2026-07-21,2026-08-26
SE162321000255-O37742,Barnavårdscentralen Åparken,Region,False,"Malmövägen 15, Tyringe",0451-29 80 74,56.1581707,13.6025453,12,1293,,12_SE162321000255-O37742,,,1680,0.000595,421,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-T4-Hassleholm-filial-Aparken-Tyringe/,,live_2026-07-21,2026-08-26
SE162321000255-O17561,Barnavårdscentralen Åstorp,Region,True,"Esplanaden 32, Åstorp",042-406 01 65,56.1357802,12.9444333,12,1277,,12_SE162321000255-O17561,,,8631,0.000116,655,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Astorp/,,live_2026-07-21,2026-08-26
SE162321000255-O17562,Barnavårdscentralen Örkelljunga,Region,True,"Marknadsgatan 2, Örkelljunga",0435-66 62 20,56.2843191,13.2786605,12,1257,,12_SE162321000255-O17562,,,1358,0.000736,364,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Orkelljunga/,,live_2026-07-21,2026-08-26
SE2321000040-5BH8,"Barnavårdscentralen, Capio Vårdcentral Johannelund AB",Region,False,"Skogslyckegatan 5 B, Linköping",010-105 94 40,58.395496,15.663151,05,0580,,05_SE2321000040-5BH8,,,4503,0.000222,202,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Capio-Vardcentral-Johannelund-AB/,,live_2026-07-21,2026-08-26
SE2321000040-7PHR,"Barnavårdscentralen, Capio Vårdcentral Vasastaden",Region,False,"Erdtmans gata 3, 1 trappa ned, Linköping",010-105 96 01,58.4195425,15.6091398,05,0580,,05_SE2321000040-7PHR,,,4989,0.0002,784,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Capio-Vardcentral-Vasastaden/,,live_2026-07-21,2026-08-26
SE2321000040-79ZG,"Barnavårdscentralen, Doktor.se Vårdcentralen Mirum",Region,False,"Lidaleden 12, Norrköping",011-496 11 08,58.5734027,16.2095816,05,0581,,05_SE2321000040-79ZG,,,5341,0.000187,942,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Doktorse-Vardcentralen-Mirum/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,"Barnavårdscentralen, Kry Vårdcentral Östertull",Region,False,,,58.5881581,16.2029598,05,0581,,05_X0338,,,5407,0.000185,779,,,,2026-08-26
SE2321000040-5LLL,"Barnavårdscentralen, Vårdcentralen Boxholm",Region,False,"Postgatan 3A, Boxholm",010-105 99 30,58.1968601,15.0550188,05,0560,,05_SE2321000040-5LLL,,,1064,0.00094,362,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Boxholm/,,live_2026-07-21,2026-08-26
SE2321000040-59WJ,"Barnavårdscentralen, Vårdcentralen Cityhälsan Centrum",Region,False,"Gamla Lasarettsgatan 18, Norrköping",010-105 91 40,58.5832014,16.1784572,05,0581,,05_SE2321000040-59WJ,,,5329,0.000188,675,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Cityhalsan-Centrum/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000040-4HHK,"Barnavårdscentralen, Vårdcentralen Cityhälsan Söder",Region,False,"Södra Torget 2, Norrköping",010-105 92 20,58.5750838,16.2030696,05,0581,,05_SE2321000040-4HHK,,,4898,0.000204,317,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Cityhalsan-Soder/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
SE2321000040-59TL,"Barnavårdscentralen, Vårdcentralen Ekholmen",Region,False,"Ekholmsvägen 7, Linköping",010-105 96 06,58.3773723,15.6806331,05,0580,,05_SE2321000040-59TL,,,4022,0.000249,1719,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Ekholmen/,,live_2026-07-21,2026-08-26
SE2321000040-5CD6,"Barnavårdscentralen, Vårdcentralen Finspång",Region,False,"Vårdcentrum Finspång, Brinells väg 9, Finspång",010-104 26 23,58.7060805,15.7705339,05,0562,,05_SE2321000040-5CD6,,,409,0.002444,1134,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Finspang/,1177_hsa_2026-07-21,live_2026-07-21,2026-08-26
,"Barnavårdscentralen, Vårdcentralen Kisa",Region,False,,,57.9930968,15.6370023,05,0513,,05_X0344,,,625,0.0016,65,,,,2026-08-26
SE2321000040-58W5,"Barnavårdscentralen, Vårdcentralen Kungsgatan",Region,False,"Kungsgatan 39, Linköping",010-105 99 73,58.4129335,15.6197495,05,0580,,05_SE2321000040-58W5,,,4560,0.000219,0,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Kungsgatan/,,live_2026-07-21,2026-08-26
SE2321000040-57WR,"Barnavårdscentralen, Vårdcentralen Kärna",Region,False,"Kärnabrunnsgatan 10, Linköping",010-103 53 33,58.4203917,15.5084883,05,0580,,05_SE2321000040-57WR,,,3531,0.000283,463,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Karna/,,live_2026-07-21,2026-08-26
SE2321000040-57V6,"Barnavårdscentralen, Vårdcentralen Lambohov",Region,False,"Tröskaregatan 28, Linköping",010-105 94 82,58.3877257,15.5640299,05,0580,,05_SE2321000040-57V6,,,4710,0.000212,1115,https://www.1177.se/hitta-vard/kontaktkort/Barnavardscentralen-Vardcentralen-Lambohov/,,live_2026-07-21,2026-08-26
